"Product","Brand","Variant","Size_liter","Pack","Market","Period","Value_1000_EUR","Volume_1000_liter","Price_per_liter","Dis_weight","Dis_num","Promo_value_1000_EUR","Non_promo_value_1000_EUR","Promo_volume_1000_liter","Non_promo_volume_1000_liter"
"Karatea ZITRONENGRAS PET 1.5 Liter","Karatea","ZITRONENGRAS","1.5","PET","Retailer B",2023-05-22,7.9043,7.3709,1.07236565412636,99.5,99.25,0.9652,6.9391,1.026,6.3449
"Karatea ZITRONENGRAS PET 1.5 Liter","Karatea","ZITRONENGRAS","1.5","PET","Retailer B",2023-06-19,16.7172,25.0978,0.666082286096789,100,100,14.8895,1.8277,23.3893,1.7085
"Karatea ZITRONENGRAS PET 1.5 Liter","Karatea","ZITRONENGRAS","1.5","PET","Retailer B",2023-07-17,10.1663,9.6465,1.05388482869434,100,100,1.0611,9.1052,1.1715,8.475
"Karatea ZITRONENGRAS PET 1.5 Liter","Karatea","ZITRONENGRAS","1.5","PET","Retailer B",2023-08-14,16.6475,25.4774,0.653422248738097,100,100,14.5455,2.102,23.5664,1.911
"Karatea ZITRONENGRAS PET 1.5 Liter","Karatea","ZITRONENGRAS","1.5","PET","Retailer B",2023-09-11,7.6309,6.8145,1.11980336048133,99.5,99,0.7817,6.8492,0.813,6.0015
"Karatea ZITRONENGRAS PET 1.5 Liter","Karatea","ZITRONENGRAS","1.5","PET","Retailer B",2023-10-09,12.1545,15.3029,0.79426121846186,99.25,99.25,7.3111,4.8434,11.1209,4.182
"Karatea ZITRONENGRAS PET 1.5 Liter","Karatea","ZITRONENGRAS","1.5","PET","Retailer B",2023-11-06,18.3544,28.8495,0.636212066067003,100,100,18.3544,0,28.8495,0
"Karatea ZITRONENGRAS PET 1.5 Liter","Karatea","ZITRONENGRAS","1.5","PET","Retailer B",2023-12-04,11.4037,13.7924,0.826810417331284,100,100,7.1191,4.2846,10.0484,3.744
"Karatea ZITRONENGRAS PET 1.5 Liter","Karatea","ZITRONENGRAS","1.5","PET","Retailer B",2024-01-01,7.3147,6.4185,1.13962763885643,99.5,99.25,0.6015,6.7132,0.5955,5.823
"Karatea ZITRONENGRAS PET 1.5 Liter","Karatea","ZITRONENGRAS","1.5","PET","Retailer B",2024-01-29,13.2877,19.3079,0.688200166771114,100,100,11.7279,1.5598,17.7944,1.5135
"Karatea ZITRONENGRAS PET 1.5 Liter","Karatea","ZITRONENGRAS","1.5","PET","Retailer B",2024-02-26,4.5817,4.0995,1.11762410050006,72.5,75.5,0.6799,3.9018,0.7065,3.393
"Karatea ZITRONENGRAS PET 1.5 Liter","Karatea","ZITRONENGRAS","1.5","PET","Retailer B",2024-03-25,2.2787,2.0294,1.1228441904011,47.5,53.5,0.3786,1.9001,0.393,1.6364
"Karatea ZITRONENGRAS PET 1.5 Liter","Karatea","ZITRONENGRAS","1.5","PET","Retailer B",2024-04-22,1.4521,1.425,1.01901754385965,25.75,31.75,0.4315,1.0206,0.5145,0.9105
"Karatea ZITRONENGRAS PET 1.5 Liter","Karatea","ZITRONENGRAS","1.5","PET","Retailer B",2024-05-20,0.6249,0.6645,0.940406320541761,16.25,20.25,0.2802,0.3447,0.3645,0.3
"Karatea ZITRONENGRAS PET 1.5 Liter","Karatea","ZITRONENGRAS","1.5","PET","Retailer B",2024-06-17,0.4351,0.4695,0.926730564430245,8,10.75,0.1692,0.2659,0.2325,0.237
"Karatea ZITRONENGRAS PET 1.5 Liter","Karatea","ZITRONENGRAS","1.5","PET","Retailer B",2024-07-15,0.1317,0.1155,1.14025974025974,4.25,6,0.0074,0.1243,0.009,0.1065
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Total Market",2022-08-15,8.9418,4.1653,2.14673612945046,21.5,11.75,0.2683,8.6735,0.1395,4.0258
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Total Market",2022-09-12,8.9101,4.1399,2.15225005434914,18.75,9,0.6461,8.264,0.3235,3.8164
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Total Market",2022-10-10,8.6935,4.0253,2.15971480386555,18.75,9,0.3067,8.3868,0.1526,3.8727
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Total Market",2022-11-07,7.6131,3.5587,2.13929243824992,18.25,9.5,0.5576,7.0555,0.2867,3.272
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Total Market",2022-12-05,7.8748,3.6564,2.15370309594136,18.25,9,0.2527,7.6221,0.1352,3.5212
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Total Market",2023-01-02,7.445,3.3879,2.19752649133682,16.75,8.75,0.4636,6.9814,0.2424,3.1455
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Total Market",2023-01-30,8.2417,3.6338,2.26806648687325,16.5,9,0.4091,7.8326,0.203,3.4308
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Total Market",2023-02-27,8.3882,3.7137,2.25871772087137,16.25,8.75,0.3897,7.9985,0.1971,3.5166
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Total Market",2023-03-27,7.8124,3.438,2.27236765561373,16,9,0.7096,7.1028,0.3322,3.1058
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Total Market",2023-04-24,9.5746,4.2569,2.24919542390002,16,9.75,0.8645,8.7101,0.4239,3.833
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Total Market",2023-05-22,9.8493,4.356,2.26108815426997,17.75,11,0.6424,9.2069,0.3183,4.0377
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Total Market",2023-06-19,12.0194,5.2981,2.26862460127215,17,11,0.7688,11.2506,0.3626,4.9355
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Total Market",2023-07-17,11.1368,4.9069,2.26962033055493,16.5,10.25,0.6078,10.529,0.2928,4.6141
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Total Market",2023-08-14,12.6063,5.873,2.14648390941597,17,10,7.072,5.5343,3.3662,2.5068
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Total Market",2023-09-11,10.2124,4.5562,2.24142926122646,16.5,10,0.7091,9.5033,0.3374,4.2188
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Total Market",2023-10-09,8.8943,3.9295,2.26346863468635,16.25,9.25,0.539,8.3553,0.2599,3.6696
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Total Market",2023-11-06,6.1796,2.7325,2.26151875571821,15.5,8.75,0.4555,5.7241,0.2152,2.5173
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Total Market",2023-12-04,8.9163,3.5066,2.54271944333542,16.75,8,0.2975,8.6188,0.1391,3.3675
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Total Market",2024-01-01,8.8608,3.3633,2.63455534742663,14.75,8,0.5672,8.2936,0.259,3.1043
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Total Market",2024-01-29,11.9508,3.9969,2.99001726337912,14,8,0.2681,11.6827,0.1196,3.8773
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Total Market",2024-02-26,12.8626,4.133,3.11217033631744,14.25,7.75,0.8008,12.0618,0.2861,3.8469
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Total Market",2024-03-25,11.822,3.7958,3.11449496812266,15.75,10,1.6324,10.1896,0.5619,3.2339
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Total Market",2024-04-22,12.8379,4.1155,3.11940225974973,20.25,11.75,2.5789,10.259,0.8486,3.2669
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Total Market",2024-05-20,17.3567,5.5444,3.13049202799221,28,14.5,2.6596,14.6971,0.8998,4.6446
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Total Market",2024-06-17,39.3845,13.1187,3.00216484865116,48.75,32,14.8215,24.563,5.3174,7.8013
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Total Market",2024-07-15,33.5605,10.7556,3.12028152776228,51.25,34.75,5.5366,28.0239,1.8616,8.894
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Retailer A",2022-08-15,0,0,0,0,0,0,0,0,0
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Retailer A",2022-09-12,0,0,0,0,0,0,0,0,0
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Retailer A",2022-10-10,0,0,0,0,0,0,0,0,0
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Retailer A",2022-11-07,0,0,0,0,0,0,0,0,0
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Retailer A",2022-12-05,0,0,0,0,0,0,0,0,0
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Retailer A",2023-01-02,0,0,0,0,0,0,0,0,0
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Retailer A",2023-01-30,0,0,0,0,0,0,0,0,0
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Retailer A",2023-02-27,0,0,0,0,0,0,0,0,0
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Retailer A",2023-03-27,0,0,0,0,0,0,0,0,0
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Retailer A",2023-04-24,0,0,0,0,0,0,0,0,0
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Retailer A",2023-05-22,0,0,0,0,0,0,0,0,0
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Retailer A",2023-06-19,0,0,0,0,0,0,0,0,0
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Retailer A",2023-07-17,0,0,0,0,0,0,0,0,0
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Retailer A",2023-08-14,0,0,0,0,0,0,0,0,0
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Retailer A",2023-09-11,0,0,0,0,0,0,0,0,0
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Retailer A",2023-10-09,0,0,0,0,0,0,0,0,0
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Retailer A",2023-11-06,0,0,0,0,0,0,0,0,0
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Retailer A",2023-12-04,0,0,0,0,0,0,0,0,0
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Retailer A",2024-01-01,0,0,0,0,0,0,0,0,0
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Retailer A",2024-01-29,0,0,0,0,0,0,0,0,0
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Retailer A",2024-02-26,0,0,0,0,0,0,0,0,0
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Retailer A",2024-03-25,0,0,0,0,0,0,0,0,0
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Retailer A",2024-04-22,0.2158,0.0695,3.10503597122302,4,3,0.1651,0.0507,0.0535,0.016
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Retailer A",2024-05-20,0.8147,0.2625,3.10361904761905,7.75,6,0.2437,0.571,0.082,0.1805
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Retailer A",2024-06-17,17.0856,5.859,2.91612903225806,69,68.75,10.7985,6.2871,3.859,2
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Retailer A",2024-07-15,13.3662,4.267,3.13245840168737,79.25,81.5,3.243,10.1232,1.0655,3.2015
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Retailer B",2022-08-15,1.1952,0.551,2.16914700544465,51,48.5,0.0428,1.1524,0.0215,0.5295
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Retailer B",2022-09-12,1.169,0.546,2.14102564102564,44.5,44.25,0.1252,1.0438,0.0645,0.4815
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Retailer B",2022-10-10,1.0387,0.479,2.16847599164927,39,39.25,0.0196,1.0191,0.011,0.468
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Retailer B",2022-11-07,0.9008,0.424,2.12452830188679,34.75,35.5,0.0995,0.8013,0.055,0.369
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Retailer B",2022-12-05,0.8315,0.3895,2.13478818998716,33.25,33.25,0.0475,0.784,0.0295,0.36
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Retailer B",2023-01-02,0.7448,0.3405,2.18737151248164,31.25,31.25,0.0501,0.6947,0.029,0.3115
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Retailer B",2023-01-30,0.8436,0.3775,2.23470198675497,30.75,31.25,0.0789,0.7647,0.0445,0.333
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Retailer B",2023-02-27,0.8135,0.356,2.28511235955056,29.25,30.75,0.0425,0.771,0.0205,0.3355
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Retailer B",2023-03-27,0.8646,0.3815,2.26631716906946,28.75,30.5,0.0323,0.8323,0.017,0.3645
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Retailer B",2023-04-24,1.0285,0.4575,2.24808743169399,30.75,32.5,0.0891,0.9394,0.0455,0.412
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Retailer B",2023-05-22,1.0812,0.487,2.22012320328542,33.75,34.75,0.1754,0.9058,0.092,0.395
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Retailer B",2023-06-19,1.2296,0.542,2.26863468634686,31.25,32.75,0.111,1.1186,0.0545,0.4875
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Retailer B",2023-07-17,1.2455,0.544,2.28952205882353,29,30.25,0.0232,1.2223,0.0115,0.5325
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Retailer B",2023-08-14,1.4254,0.6745,2.11326908821349,33.75,34.5,0.9374,0.488,0.4535,0.221
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Retailer B",2023-09-11,0.9207,0.415,2.21855421686747,30.75,32.25,0.1054,0.8153,0.0525,0.3625
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Retailer B",2023-10-09,0.6937,0.3065,2.26329526916803,27,28.5,0.0378,0.6559,0.021,0.2855
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Retailer B",2023-11-06,0.5702,0.253,2.25375494071146,26.25,27.5,0.0656,0.5046,0.0325,0.2205
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Retailer B",2023-12-04,0.5374,0.217,2.47649769585253,24,25,0.0607,0.4767,0.033,0.184
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Retailer B",2024-01-01,0.6502,0.26,2.50076923076923,22.25,24.5,0.1108,0.5394,0.0595,0.2005
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Retailer B",2024-01-29,0.8449,0.283,2.98551236749117,21.5,23.75,0.0153,0.8296,0.01,0.273
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Retailer B",2024-02-26,0.9467,0.3035,3.11927512355848,20,22,0.0215,0.9252,0.0085,0.295
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Retailer B",2024-03-25,0.9064,0.3,3.02133333333333,20.75,22.5,0.2045,0.7019,0.0775,0.2225
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Retailer B",2024-04-22,1.2828,0.416,3.08365384615385,31,32,0.1415,1.1413,0.053,0.363
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Retailer B",2024-05-20,1.3613,0.435,3.12942528735632,32.5,33.75,0.1911,1.1702,0.066,0.369
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Retailer B",2024-06-17,1.5591,0.498,3.13072289156626,31.75,34,0.1126,1.4465,0.041,0.457
"Karatea PFIRSICH ROSE PET 0.5 Liter","Karatea","PFIRSICH ROSE","0.5","PET","Retailer B",2024-07-15,1.2509,0.4015,3.11556662515567,29.5,32,0.0636,1.1873,0.023,0.3785
"Karatea PFIRSICH ROSE PET 1.5 Liter","Karatea","PFIRSICH ROSE","1.5","PET","Total Market",2022-08-15,68.1486,76.2214,0.894087487241116,79.5,59.5,29.8091,38.3395,40.7656,35.4558
"Karatea PFIRSICH ROSE PET 1.5 Liter","Karatea","PFIRSICH ROSE","1.5","PET","Total Market",2022-09-12,79.9259,92.593,0.863195921937943,78.75,60.25,40.8768,39.0491,56.5503,36.0427
"Karatea PFIRSICH ROSE PET 1.5 Liter","Karatea","PFIRSICH ROSE","1.5","PET","Total Market",2022-10-10,61.4944,59.7067,1.02994136336458,77.75,57.25,11.9471,49.5473,13.4578,46.2489
"Karatea PFIRSICH ROSE PET 1.5 Liter","Karatea","PFIRSICH ROSE","1.5","PET","Total Market",2022-11-07,77.3061,89.8112,0.860762354806528,79.75,57.75,38.7832,38.5229,54.2107,35.6005
"Karatea PFIRSICH ROSE PET 1.5 Liter","Karatea","PFIRSICH ROSE","1.5","PET","Total Market",2022-12-05,64.4202,72.2203,0.891995740809717,80.75,57.25,37.151,27.2692,47.0166,25.2037
"Karatea PFIRSICH ROSE PET 1.5 Liter","Karatea","PFIRSICH ROSE","1.5","PET","Total Market",2023-01-02,60.4515,57.7936,1.04598952133108,81,56.25,12.2721,48.1794,13.405,44.3886
"Karatea PFIRSICH ROSE PET 1.5 Liter","Karatea","PFIRSICH ROSE","1.5","PET","Total Market",2023-01-30,77.0983,94.8158,0.813137683803754,80.75,57.25,48.7359,28.3624,68.7067,26.1091
"Karatea PFIRSICH ROSE PET 1.5 Liter","Karatea","PFIRSICH ROSE","1.5","PET","Total Market",2023-02-27,64.18,60.55,1.05995045417011,78.25,56.25,10.2457,53.9343,11.0721,49.4779
"Karatea PFIRSICH ROSE PET 1.5 Liter","Karatea","PFIRSICH ROSE","1.5","PET","Total Market",2023-03-27,88.2177,114.7223,0.768967323702541,78.75,58,56.6645,31.5532,85.8682,28.8541
"Karatea PFIRSICH ROSE PET 1.5 Liter","Karatea","PFIRSICH ROSE","1.5","PET","Total Market",2023-04-24,74.0786,85.9139,0.862242314689474,79.25,58.5,39.447,34.6316,53.9488,31.9651
"Karatea PFIRSICH ROSE PET 1.5 Liter","Karatea","PFIRSICH ROSE","1.5","PET","Total Market",2023-05-22,69.4719,65.4881,1.06083242604382,79,58.75,12.4037,57.0682,13.1895,52.2986
"Karatea PFIRSICH ROSE PET 1.5 Liter","Karatea","PFIRSICH ROSE","1.5","PET","Total Market",2023-06-19,108.8025,141.6979,0.767848359079422,80,58,73.642,35.1605,109.3625,32.3354
"Karatea PFIRSICH ROSE PET 1.5 Liter","Karatea","PFIRSICH ROSE","1.5","PET","Total Market",2023-07-17,85.9053,79.7448,1.07725268606856,79.5,60.25,10.7535,75.1518,12.0357,67.7091
"Karatea PFIRSICH ROSE PET 1.5 Liter","Karatea","PFIRSICH ROSE","1.5","PET","Total Market",2023-08-14,112.3592,143.8822,0.780911050845761,80,63,80.7278,31.6314,115.8685,28.0137
"Karatea PFIRSICH ROSE PET 1.5 Liter","Karatea","PFIRSICH ROSE","1.5","PET","Total Market",2023-09-11,76.1863,71.0262,1.07265065567354,80,61.75,19.793,56.3933,21.2501,49.7761
"Karatea PFIRSICH ROSE PET 1.5 Liter","Karatea","PFIRSICH ROSE","1.5","PET","Total Market",2023-10-09,80.9171,85.6769,0.944444768659931,79.5,60.25,32.4129,48.5042,43.0381,42.6388
"Karatea PFIRSICH ROSE PET 1.5 Liter","Karatea","PFIRSICH ROSE","1.5","PET","Total Market",2023-11-06,97.6151,126.7967,0.769855209165538,80.5,61.75,78.8432,18.7719,110.4321,16.3646
"Karatea PFIRSICH ROSE PET 1.5 Liter","Karatea","PFIRSICH ROSE","1.5","PET","Total Market",2023-12-04,72.6975,74.2474,0.979125194956322,82.25,61.25,30.2139,42.4836,37.1145,37.1329
"Karatea PFIRSICH ROSE PET 1.5 Liter","Karatea","PFIRSICH ROSE","1.5","PET","Total Market",2024-01-01,61.7864,55.1871,1.11958048167054,79.75,60.75,9.6337,52.1527,9.9077,45.2794
"Karatea PFIRSICH ROSE PET 1.5 Liter","Karatea","PFIRSICH ROSE","1.5","PET","Total Market",2024-01-29,27.4136,29.3573,0.933791595276132,72.75,56.25,13.0567,14.3569,17.3461,12.0112
"Karatea PFIRSICH ROSE PET 1.5 Liter","Karatea","PFIRSICH ROSE","1.5","PET","Total Market",2024-02-26,5.1518,4.541,1.13450781766131,25.75,27.5,1.8446,3.3072,1.7231,2.8179
"Karatea PFIRSICH ROSE PET 1.5 Liter","Karatea","PFIRSICH ROSE","1.5","PET","Total Market",2024-03-25,1.3409,1.2152,1.10343976300197,7.25,9.5,0.3566,0.9843,0.3712,0.844
"Karatea PFIRSICH ROSE PET 1.5 Liter","Karatea","PFIRSICH ROSE","1.5","PET","Total Market",2024-04-22,0.4832,0.432,1.11851851851852,2.75,5.25,0.0619,0.4213,0.0694,0.3626
"Karatea PFIRSICH ROSE PET 1.5 Liter","Karatea","PFIRSICH ROSE","1.5","PET","Total Market",2024-05-20,0.0836,0.0799,1.04630788485607,1.25,2.25,0.0088,0.0748,0.0111,0.0688
"Karatea PFIRSICH ROSE PET 1.5 Liter","Karatea","PFIRSICH ROSE","1.5","PET","Total Market",2024-06-17,0.061,0.0546,1.11721611721612,0.75,1,0,0.061,0,0.0546
"Karatea PFIRSICH ROSE PET 1.5 Liter","Karatea","PFIRSICH ROSE","1.5","PET","Total Market",2024-07-15,0.0228,0.015,1.52,0,1,0,0.0228,0,0.015
"Karatea PFIRSICH ROSE PET 1.5 Liter","Karatea","PFIRSICH ROSE","1.5","PET","Retailer A",2022-08-15,20.6962,19.263,1.0744017027462,98.75,97.75,2.7579,17.9383,2.865,16.398
"Karatea PFIRSICH ROSE PET 1.5 Liter","Karatea","PFIRSICH ROSE","1.5","PET","Retailer A",2022-09-12,34.2874,42.939,0.798514171266215,99,98.75,22.7423,11.5451,32.3925,10.5465
"Karatea PFIRSICH ROSE PET 1.5 Liter","Karatea","PFIRSICH ROSE","1.5","PET","Retailer A",2022-10-10,21.6131,20.406,1.05915417034206,98.5,97.5,3.709,17.9041,3.9405,16.4655
"Karatea PFIRSICH ROSE PET 1.5 Liter","Karatea","PFIRSICH ROSE","1.5","PET","Retailer A",2022-11-07,23.3198,21.894,1.06512286471179,98.25,97,4.0668,19.253,4.233,17.661
"Karatea PFIRSICH ROSE PET 1.5 Liter","Karatea","PFIRSICH ROSE","1.5","PET","Retailer A",2022-12-05,19.5372,20.277,0.963515312916112,98,96,10.6162,8.921,12.0765,8.2005
"Karatea PFIRSICH ROSE PET 1.5 Liter","Karatea","PFIRSICH ROSE","1.5","PET","Retailer A",2023-01-02,21.5793,21.0255,1.02633944495969,97.75,96,6.9573,14.622,7.524,13.5015
"Karatea PFIRSICH ROSE PET 1.5 Liter","Karatea","PFIRSICH ROSE","1.5","PET","Retailer A",2023-01-30,22.3923,21.723,1.03081066151084,97.75,97,6.8788,15.5135,7.434,14.289
"Karatea PFIRSICH ROSE PET 1.5 Liter","Karatea","PFIRSICH ROSE","1.5","PET","Retailer A",2023-02-27,24.1052,22.5225,1.07027195027195,97.5,96.75,3.4579,20.6473,3.627,18.8955
"Karatea PFIRSICH ROSE PET 1.5 Liter","Karatea","PFIRSICH ROSE","1.5","PET","Retailer A",2023-03-27,36.7241,49.4835,0.742148392898643,99,98.75,28.3452,8.3789,41.796,7.6875
"Karatea PFIRSICH ROSE PET 1.5 Liter","Karatea","PFIRSICH ROSE","1.5","PET","Retailer A",2023-04-24,23.9192,22.2525,1.07489944950006,99,98.25,7.9551,15.9641,7.6155,14.637
"Karatea PFIRSICH ROSE PET 1.5 Liter","Karatea","PFIRSICH ROSE","1.5","PET","Retailer A",2023-05-22,26.0757,24.642,1.0581811541271,99,98,4.496,21.5797,4.8705,19.7715
"Karatea PFIRSICH ROSE PET 1.5 Liter","Karatea","PFIRSICH ROSE","1.5","PET","Retailer A",2023-06-19,43.9419,57.759,0.760780138160287,99.25,99,33.1355,10.8064,47.8035,9.9555
"Karatea PFIRSICH ROSE PET 1.5 Liter","Karatea","PFIRSICH ROSE","1.5","PET","Retailer A",2023-07-17,32.0081,28.5795,1.11996710929163,99,99,3.1158,28.8923,3.2085,25.371
"Karatea PFIRSICH ROSE PET 1.5 Liter","Karatea","PFIRSICH ROSE","1.5","PET","Retailer A",2023-08-14,38.196,41.2875,0.925122615803815,99,98.75,21.4752,16.7208,26.8005,14.487
"Karatea PFIRSICH ROSE PET 1.5 Liter","Karatea","PFIRSICH ROSE","1.5","PET","Retailer A",2023-09-11,26.742,23.6025,1.13301557038449,98.25,98.25,4.241,22.501,4.158,19.4445
