"Date";"Store";"Category";"Brand";"Sales_Amount";"Units_Sold";"Customer_Age"
2023-04-02;"Store 8";"Electronics";"LG";1252,74;3;20
2023-08-15;"Store 2";"Clothing";"Puma";461,76;4;29
2023-05-06;"Store 4";"Clothing";"Zara";372,92;5;53
2023-08-13;"Store 8";"Electronics";"Apple";1132,83;1;46
2023-04-29;"Store 3";"Clothing";"Adidas";297,28;9;30
2023-10-03;"Store 10";"Grocery";"Whole Foods";36,79;2;34
2023-02-07;"Store 10";"Clothing";"H&M";349,07;10;49
2023-11-05;"Store 4";"Furniture";"Ashley";820,09;2;23
2023-04-11;"Store 5";"Electronics";"LG";891,93;3;29
2023-03-22;"Store 10";"Clothing";"H&M";316,17;2;37
2023-12-21;"Store 3";"Electronics";"Apple";969,65;2;49
2023-04-01;"Store 9";"Grocery";"Whole Foods";42,08;8;31
2023-05-06;"Store 3";"Toys";"LEGO";75,88;1;30
2023-06-06;"Store 1";"Toys";"Mattel";118,06;3;43
2023-07-02;"Store 4";"Clothing";"Zara";337,8;1;18
2023-01-06;"Store 7";"Clothing";"Adidas";387,27;2;42
2023-03-09;"Store 9";"Sports";"Under Armour";264,19;7;37
2023-09-04;"Store 9";"Electronics";"LG";1076,42;2;57
2023-10-26;"Store 2";"Sports";"Under Armour";188,65;6;58
2023-05-23;"Store 8";"Clothing";"Puma";286,92;4;18
2023-02-02;"Store 8";"Grocery";"Walmart";20,99;3;34
2023-09-14;"Store 3";"Sports";"Decathlon";301,65;3;31
2023-12-17;"Store 6";"Grocery";"Whole Foods";74,64;8;43
2023-04-18;"Store 8";"Clothing";"Adidas";196,25;6;53
2023-05-04;"Store 10";"Toys";"LEGO";179,56;1;29
2023-09-08;"Store 3";"Toys";"Fisher-Price";101,38;3;27
2023-03-07;"Store 10";"Grocery";"Trader Joe's";85,98;2;41
2023-09-01;"Store 5";"Clothing";"Zara";294,28;7;40
2023-12-20;"Store 5";"Clothing";"Nike";248,31;7;37
2023-11-03;"Store 10";"Grocery";"Target";71,85;3;48
2023-09-27;"Store 1";"Clothing";"Zara";291,19;10;35
2023-06-24;"Store 8";"Toys";"Hasbro";208,64;5;24
2023-07-12;"Store 10";"Sports";"Decathlon";124,85;1;37
2023-10-30;"Store 4";"Grocery";"Trader Joe's";59,03;5;18
2023-07-06;"Store 4";"Clothing";"Zara";376,98;1;32
2023-11-16;"Store 6";"Toys";"Mattel";281,51;7;51
2023-06-26;"Store 3";"Grocery";"Costco";36,73;11;33
2023-01-17;"Store 9";"Toys";"Mattel";171,11;3;18
2023-04-25;"Store 2";"Toys";"LEGO";157,94;1;36
2023-02-13;"Store 4";"Grocery";"Whole Foods";55,57;5;42
2023-05-15;"Store 3";"Furniture";"Ashley";789,86;1;34
2023-04-03;"Store 10";"Toys";"Fisher-Price";315,96;1;59
2023-07-14;"Store 4";"Toys";"Hasbro";250,3;6;18
2023-12-01;"Store 8";"Grocery";"Walmart";48,68;11;19
2023-05-13;"Store 7";"Grocery";"Costco";32,9;14;36
2023-11-13;"Store 9";"Electronics";"Sony";572,73;3;33
2023-05-10;"Store 4";"Electronics";"Sony";897,47;3;37
2023-10-19;"Store 1";"Grocery";"Target";74,51;12;34
2023-07-13;"Store 10";"Clothing";"Nike";754,95;8;26
2023-04-07;"Store 5";"Clothing";"Nike";388,92;5;29
2023-07-01;"Store 4";"Sports";"Under Armour";298,33;1;26
2023-09-08;"Store 4";"Grocery";"Whole Foods";52,03;17;50
2023-06-16;"Store 6";"Toys";"LEGO";175,78;6;27
2023-10-06;"Store 8";"Clothing";"Puma";316,9;1;35
2023-08-04;"Store 9";"Clothing";"Zara";342,36;5;26
2023-05-21;"Store 1";"Toys";"Nintendo";214,48;5;42
2023-05-23;"Store 3";"Clothing";"Zara";146,84;10;45
2023-06-11;"Store 4";"Furniture";"IKEA";567,27;1;19
2023-05-23;"Store 7";"Electronics";"Samsung";735,12;3;29
2023-06-29;"Store 3";"Toys";"Fisher-Price";198,5;4;51
2023-05-28;"Store 3";"Toys";"Fisher-Price";250,04;2;37
2023-05-28;"Store 3";"Grocery";"Whole Foods";38,58;19;52
2023-10-05;"Store 9";"Toys";"LEGO";232,92;1;43
2023-11-11;"Store 2";"Toys";"Nintendo";327,02;7;42
2023-08-12;"Store 9";"Furniture";"West Elm";934,47;2;27
2023-06-01;"Store 4";"Grocery";"Costco";47,81;15;32
2023-11-29;"Store 9";"Toys";"Mattel";406,62;5;48
2023-09-08;"Store 8";"Clothing";"Zara";285,1;4;42
2023-01-10;"Store 8";"Clothing";"Zara";372,4;9;28
2023-03-05;"Store 3";"Toys";"Mattel";249,97;7;40
2023-03-11;"Store 3";"Grocery";"Trader Joe's";38,88;11;32
2023-01-31;"Store 10";"Grocery";"Whole Foods";24,43;15;23
2023-11-10;"Store 9";"Furniture";"West Elm";643,01;2;44
2023-11-12;"Store 8";"Toys";"Fisher-Price";304,15;6;49
2023-10-20;"Store 7";"Grocery";"Walmart";50,95;15;19
2023-07-03;"Store 2";"Toys";"Hasbro";156,7;8;34
2023-05-08;"Store 2";"Furniture";"West Elm";331,72;2;52
2023-11-15;"Store 9";"Grocery";"Trader Joe's";22,88;8;34
2023-02-15;"Store 1";"Sports";"Spalding";91,27;6;21
2023-05-26;"Store 10";"Clothing";"Adidas";192,54;2;30
2023-09-18;"Store 2";"Electronics";"LG";478,52;2;48
2023-02-25;"Store 10";"Furniture";"Ashley";680,52;2;53
2023-09-07;"Store 5";"Clothing";"H&M";323,37;9;30
2023-09-06;"Store 8";"Grocery";"Walmart";55,72;8;27
2023-09-30;"Store 7";"Sports";"Under Armour";304,54;1;37
2023-08-27;"Store 7";"Clothing";"Adidas";604,62;9;40
2023-08-30;"Store 1";"Clothing";"Adidas";425,65;3;46
2023-08-26;"Store 10";"Clothing";"Puma";438,78;3;29
2023-10-17;"Store 9";"Clothing";"Puma";563,7;10;43
2023-12-18;"Store 1";"Clothing";"Adidas";365,33;3;23
2023-01-27;"Store 8";"Clothing";"H&M";184,61;9;36
2023-06-06;"Store 9";"Furniture";"Wayfair";654,56;2;25
2023-09-05;"Store 8";"Electronics";"Apple";1067,09;1;55
2023-01-08;"Store 2";"Grocery";"Walmart";52,76;19;38
2023-11-19;"Store 9";"Clothing";"H&M";542,82;7;48
2023-01-04;"Store 5";"Clothing";"Nike";147,22;6;18
2023-11-26;"Store 2";"Grocery";"Trader Joe's";52,92;5;46
2023-03-23;"Store 2";"Clothing";"Nike";189,52;9;29
2023-10-07;"Store 8";"Clothing";"Adidas";264,59;2;32
2023-01-05;"Store 7";"Grocery";"Trader Joe's";42,65;19;51
2023-03-10;"Store 2";"Sports";"Wilson";271,67;1;35
2023-12-15;"Store 6";"Grocery";"Whole Foods";53,35;6;42
2023-01-17;"Store 6";"Toys";"LEGO";69,11;1;45
2023-05-30;"Store 2";"Clothing";"Puma";461,65;5;44
2023-11-17;"Store 10";"Toys";"Fisher-Price";243,46;8;34
2023-09-27;"Store 5";"Grocery";"Walmart";49,71;8;39
2023-02-15;"Store 10";"Grocery";"Walmart";36,9;3;35
2023-04-02;"Store 8";"Clothing";"H&M";132,19;8;61
2023-02-20;"Store 2";"Sports";"Reebok";166,47;4;21
2023-05-23;"Store 4";"Grocery";"Costco";55,91;20;34
2023-01-25;"Store 7";"Toys";"Nintendo";144,84;1;30
2023-01-21;"Store 2";"Sports";"Under Armour";158,36;4;34
2023-12-11;"Store 9";"Electronics";"Panasonic";634,15;3;27
2023-03-20;"Store 2";"Clothing";"Nike";434,3;5;24
2023-04-03;"Store 10";"Clothing";"H&M";321,43;6;62
2023-12-26;"Store 9";"Grocery";"Walmart";59,23;16;39
2023-05-26;"Store 6";"Clothing";"Adidas";473,46;2;30
2023-11-01;"Store 9";"Grocery";"Target";25,57;11;18
2023-05-08;"Store 6";"Electronics";"Apple";383,67;2;18
2023-11-01;"Store 10";"Clothing";"H&M";373,5;3;35
2023-02-12;"Store 1";"Grocery";"Walmart";84,39;9;51
2023-08-17;"Store 8";"Toys";"Nintendo";193,03;7;39
2023-05-06;"Store 6";"Grocery";"Trader Joe's";72,86;9;48
2023-04-07;"Store 2";"Clothing";"Adidas";377,36;9;18
2023-04-10;"Store 3";"Sports";"Spalding";206,6;1;36
2023-12-03;"Store 6";"Grocery";"Target";59,53;8;34
2023-06-29;"Store 9";"Grocery";"Costco";23,17;6;21
2023-08-28;"Store 2";"Clothing";"Puma";277,31;9;46
2023-07-10;"Store 2";"Sports";"Wilson";251,37;5;39
2023-06-07;"Store 8";"Furniture";"IKEA";777,1;2;31
2023-05-05;"Store 3";"Furniture";"West Elm";679,58;1;24
2023-10-08;"Store 4";"Grocery";"Costco";35,74;13;22
2023-09-03;"Store 2";"Clothing";"Zara";270,72;6;32
2023-08-01;"Store 10";"Clothing";"Nike";491,54;6;35
2023-12-10;"Store 8";"Clothing";"H&M";412,41;4;29
2023-03-29;"Store 3";"Grocery";"Walmart";40,14;4;34
2023-10-23;"Store 6";"Sports";"Decathlon";94,95;1;25
2023-03-30;"Store 4";"Grocery";"Walmart";44,61;4;51
2023-04-28;"Store 8";"Clothing";"H&M";441,17;2;33
2023-04-22;"Store 2";"Furniture";"Wayfair";582,47;1;18
2023-07-02;"Store 5";"Toys";"Fisher-Price";212,83;4;29
2023-07-06;"Store 2";"Grocery";"Whole Foods";51,92;13;36
2023-09-26;"Store 9";"Toys";"Nintendo";189,22;8;38
2023-04-04;"Store 6";"Grocery";"Walmart";107,27;10;28
2023-03-24;"Store 8";"Clothing";"Zara";315,55;1;48
2023-06-24;"Store 2";"Grocery";"Whole Foods";43,03;16;18
2023-06-09;"Store 10";"Grocery";"Costco";54,33;8;31
2023-04-13;"Store 7";"Electronics";"Panasonic";852,22;1;20
2023-08-31;"Store 4";"Grocery";"Trader Joe's";44,37;17;24
2023-11-29;"Store 4";"Electronics";"LG";653,21;1;51
2023-09-06;"Store 8";"Grocery";"Costco";47,41;1;30
2023-06-22;"Store 4";"Grocery";"Walmart";34,99;11;18
2023-07-05;"Store 6";"Toys";"LEGO";261,93;3;42
2023-09-27;"Store 4";"Clothing";"H&M";293,33;2;31
2023-05-07;"Store 2";"Grocery";"Trader Joe's";82,39;16;47
2023-07-10;"Store 6";"Toys";"Fisher-Price";271,73;3;52
2023-12-21;"Store 6";"Grocery";"Walmart";60,32;8;41
2023-05-27;"Store 9";"Clothing";"H&M";371,91;4;32
2023-04-04;"Store 7";"Grocery";"Trader Joe's";67,92;17;40
2023-02-01;"Store 6";"Clothing";"H&M";364,64;8;25
2023-01-16;"Store 3";"Sports";"Decathlon";259,84;8;36
2023-02-26;"Store 1";"Grocery";"Target";31,76;19;49
2023-11-18;"Store 2";"Grocery";"Whole Foods";54,07;11;25
2023-05-10;"Store 2";"Grocery";"Trader Joe's";56,43;9;64
2023-07-13;"Store 2";"Toys";"Nintendo";210,14;5;20
2023-10-07;"Store 3";"Sports";"Reebok";231,26;4;43
2023-05-02;"Store 10";"Sports";"Reebok";204,03;7;18
2023-05-15;"Store 6";"Clothing";"H&M";277,48;1;19
2023-07-01;"Store 1";"Clothing";"H&M";253,48;2;20
2023-04-08;"Store 2";"Grocery";"Trader Joe's";35,07;15;21
2023-09-03;"Store 6";"Toys";"Fisher-Price";131,62;8;55
2023-01-08;"Store 10";"Electronics";"LG";1001,76;1;34
2023-07-17;"Store 2";"Sports";"Decathlon";301,58;4;59
2023-07-31;"Store 2";"Clothing";"H&M";619,14;7;44
2023-10-25;"Store 6";"Grocery";"Trader Joe's";96,89;17;27
2023-07-21;"Store 2";"Grocery";"Trader Joe's";29,83;14;36
2023-08-29;"Store 6";"Clothing";"Puma";361,35;9;59
2023-01-09;"Store 1";"Grocery";"Whole Foods";58,67;4;31
2023-05-05;"Store 3";"Toys";"Fisher-Price";332,05;7;40
2023-02-16;"Store 8";"Grocery";"Target";20,13;9;18
2023-09-13;"Store 2";"Sports";"Reebok";297,51;6;39
2023-06-04;"Store 10";"Grocery";"Target";42,36;9;31
2023-06-05;"Store 3";"Grocery";"Whole Foods";42,09;1;39
2023-11-01;"Store 7";"Toys";"Hasbro";357,95;7;21
2023-03-23;"Store 3";"Toys";"Mattel";335,29;2;44
2023-08-28;"Store 9";"Grocery";"Trader Joe's";47,06;6;20
2023-06-10;"Store 5";"Electronics";"Apple";547,44;3;34
2023-04-09;"Store 8";"Grocery";"Target";44,78;10;32
2023-01-16;"Store 9";"Sports";"Under Armour";280,39;4;48
2023-10-25;"Store 8";"Clothing";"Zara";349,42;8;45
2023-10-19;"Store 3";"Clothing";"Adidas";286,74;2;34
2023-12-07;"Store 2";"Toys";"LEGO";266,67;7;19
2023-09-09;"Store 8";"Clothing";"Zara";273,93;7;31
2023-07-19;"Store 10";"Furniture";"Ashley";923,89;2;28
2023-10-14;"Store 1";"Furniture";"West Elm";851,39;2;30
2023-11-01;"Store 9";"Clothing";"H&M";297,4;8;18
2023-07-27;"Store 3";"Sports";"Wilson";168,39;4;37
2023-08-02;"Store 6";"Grocery";"Trader Joe's";60,93;6;51
2023-03-02;"Store 2";"Clothing";"Zara";313,37;2;58
2023-02-05;"Store 9";"Grocery";"Whole Foods";57,75;11;46
2023-09-05;"Store 8";"Grocery";"Costco";54,82;12;34
2023-05-07;"Store 6";"Grocery";"Target";59,31;1;34
2023-09-24;"Store 4";"Grocery";"Target";66,36;8;43
2023-11-26;"Store 7";"Toys";"Hasbro";450,96;1;35
2023-08-08;"Store 6";"Clothing";"Adidas";79,47;9;53
2023-04-10;"Store 7";"Electronics";"Apple";840,17;1;67
2023-11-08;"Store 5";"Clothing";"Adidas";275,55;9;28
2023-02-13;"Store 7";"Grocery";"Costco";77,61;1;24
2023-09-09;"Store 8";"Sports";"Spalding";214,54;1;19
2023-09-17;"Store 9";"Electronics";"Panasonic";895,02;2;44
2023-10-25;"Store 1";"Toys";"Nintendo";185,85;2;27
2023-06-21;"Store 9";"Clothing";"Adidas";354,38;8;30
2023-07-13;"Store 9";"Clothing";"H&M";795,43;6;50
2023-11-12;"Store 4";"Sports";"Decathlon";92,64;5;52
2023-10-02;"Store 9";"Electronics";"Sony";535,29;1;20
2023-07-11;"Store 3";"Electronics";"Sony";895,05;3;37
2023-01-17;"Store 1";"Grocery";"Costco";46,5;16;39
2023-12-31;"Store 10";"Grocery";"Costco";56,92;2;41
2023-10-29;"Store 9";"Grocery";"Trader Joe's";31,26;16;18
2023-07-20;"Store 4";"Toys";"Mattel";215,96;3;39
2023-11-05;"Store 10";"Grocery";"Trader Joe's";56,33;2;33
2023-08-25;"Store 7";"Toys";"LEGO";37,1;5;38
2023-10-26;"Store 5";"Toys";"LEGO";170,24;8;37
2023-04-11;"Store 10";"Furniture";"West Elm";345,1;1;45
2023-04-20;"Store 5";"Clothing";"Puma";291,85;10;37
2023-09-17;"Store 3";"Electronics";"Samsung";788,35;1;52
2023-09-10;"Store 1";"Toys";"Mattel";57,81;7;18
2023-06-29;"Store 10";"Electronics";"Sony";1072,26;3;43
2023-07-24;"Store 8";"Clothing";"Adidas";411,68;4;18
2023-03-08;"Store 1";"Grocery";"Trader Joe's";54,15;14;46
2023-04-20;"Store 9";"Grocery";"Walmart";73,65;9;18
2023-10-19;"Store 6";"Toys";"Mattel";182,08;1;27
2023-05-01;"Store 9";"Clothing";"Nike";199,31;9;27
2023-03-10;"Store 2";"Clothing";"Adidas";416,34;1;38
2023-07-04;"Store 8";"Grocery";"Whole Foods";49,89;14;50
2023-07-28;"Store 8";"Clothing";"Zara";263,73;9;36
2023-05-25;"Store 5";"Grocery";"Trader Joe's";63,66;13;33
2023-01-10;"Store 6";"Electronics";"LG";941,96;3;40
2023-05-12;"Store 10";"Grocery";"Trader Joe's";58,1;7;21
2023-11-10;"Store 6";"Toys";"Nintendo";363,7;7;18
2023-08-26;"Store 1";"Electronics";"Samsung";1395,69;2;36
2023-08-29;"Store 5";"Grocery";"Walmart";56,72;5;34
2023-07-06;"Store 7";"Grocery";"Costco";85,43;3;18
2023-02-01;"Store 7";"Sports";"Decathlon";332,62;8;40
2023-05-02;"Store 1";"Toys";"Fisher-Price";147,3;1;41
2023-03-10;"Store 5";"Clothing";"Adidas";315,07;7;31
2023-12-21;"Store 9";"Electronics";"Panasonic";892,24;1;30
2023-05-18;"Store 9";"Clothing";"Adidas";329,4;8;44
2023-05-13;"Store 5";"Clothing";"Nike";292,71;10;28
2023-01-01;"Store 5";"Grocery";"Whole Foods";63,1;8;44
2023-06-27;"Store 8";"Sports";"Reebok";234,48;1;29
2023-10-30;"Store 8";"Clothing";"Puma";260,19;6;39
2023-05-26;"Store 1";"Grocery";"Walmart";47,59;4;19
2023-11-26;"Store 5";"Toys";"Mattel";340,35;2;46
2023-08-28;"Store 6";"Grocery";"Trader Joe's";28,95;16;53
2023-07-26;"Store 10";"Sports";"Under Armour";167,77;5;18
2023-12-03;"Store 3";"Clothing";"Adidas";234,57;4;41
2023-03-31;"Store 8";"Sports";"Reebok";67,79;1;71
2023-09-20;"Store 10";"Sports";"Reebok";266,8;5;36
2023-08-30;"Store 5";"Grocery";"Target";58,47;13;33
2023-09-27;"Store 1";"Grocery";"Walmart";53,65;9;52
2023-10-04;"Store 6";"Clothing";"Zara";291,77;8;35
2023-11-29;"Store 9";"Furniture";"West Elm";848,42;1;48
2023-08-25;"Store 10";"Grocery";"Trader Joe's";32,5;14;35
2023-12-17;"Store 1";"Grocery";"Walmart";68,53;20;40
2023-03-06;"Store 8";"Grocery";"Costco";64,6;19;25
2023-02-27;"Store 9";"Clothing";"Puma";109,57;6;25
2023-07-08;"Store 9";"Clothing";"Nike";448,46;7;32
2023-12-07;"Store 6";"Toys";"Nintendo";203;6;39
2023-04-01;"Store 2";"Furniture";"Wayfair";534,32;1;43
2023-12-23;"Store 8";"Clothing";"Puma";496,17;8;26
2023-06-11;"Store 5";"Grocery";"Walmart";49,43;7;27
2023-11-11;"Store 9";"Grocery";"Target";77,86;4;56
2023-11-14;"Store 7";"Electronics";"Samsung";1842,6;1;18
2023-06-15;"Store 4";"Electronics";"LG";939,2;3;36
2023-09-12;"Store 7";"Electronics";"LG";535,45;2;18
2023-07-18;"Store 5";"Furniture";"Wayfair";847,29;2;41
2023-10-19;"Store 6";"Sports";"Decathlon";210,15;6;33
2023-09-12;"Store 6";"Clothing";"H&M";212,24;6;53
2023-05-16;"Store 5";"Grocery";"Target";56,07;5;27
2023-05-22;"Store 8";"Sports";"Reebok";155,47;2;36
2023-07-04;"Store 9";"Grocery";"Walmart";29,68;14;22
2023-11-14;"Store 4";"Clothing";"Adidas";202,38;2;19
2023-01-27;"Store 5";"Electronics";"Panasonic";787,08;1;22
2023-02-24;"Store 5";"Electronics";"Panasonic";415,83;3;41
2023-08-26;"Store 2";"Sports";"Reebok";61,72;5;51
2023-02-01;"Store 4";"Grocery";"Walmart";75,47;19;23
2023-10-07;"Store 2";"Clothing";"Adidas";301,24;5;30
2023-04-13;"Store 3";"Furniture";"IKEA";748,16;2;18
2023-10-21;"Store 9";"Sports";"Wilson";353,53;4;24
2023-12-07;"Store 3";"Grocery";"Whole Foods";32,64;9;27
2023-12-05;"Store 7";"Grocery";"Whole Foods";96,45;4;49
2023-01-23;"Store 3";"Grocery";"Costco";68,98;13;44
2023-01-09;"Store 5";"Electronics";"Samsung";794,53;2;25
2023-02-20;"Store 9";"Clothing";"Puma";437,84;10;30
2023-12-17;"Store 5";"Furniture";"Wayfair";667,6;2;43
2023-07-26;"Store 3";"Clothing";"Nike";264,59;1;30
2023-07-17;"Store 10";"Clothing";"H&M";283,98;10;21
2023-12-27;"Store 6";"Furniture";"Wayfair";637,05;2;27
2023-12-14;"Store 9";"Grocery";"Trader Joe's";26,09;1;18
2023-12-01;"Store 9";"Toys";"Mattel";196,6;5;30
2023-09-17;"Store 8";"Clothing";"Nike";336,43;10;32
2023-09-05;"Store 3";"Clothing";"Zara";193,44;10;40
2023-06-18;"Store 3";"Grocery";"Walmart";53,95;3;57
2023-04-14;"Store 6";"Grocery";"Whole Foods";49,49;4;42
2023-10-22;"Store 8";"Toys";"Fisher-Price";151,31;3;49
2023-08-07;"Store 6";"Grocery";"Trader Joe's";23,92;15;40
2023-03-15;"Store 7";"Sports";"Wilson";185,83;6;53
2023-05-20;"Store 8";"Clothing";"H&M";274,18;9;35
2023-04-17;"Store 4";"Grocery";"Trader Joe's";76,99;9;29
2023-07-17;"Store 4";"Furniture";"West Elm";644,69;1;47
2023-05-19;"Store 1";"Clothing";"Puma";383,34;3;51
2023-09-22;"Store 2";"Grocery";"Whole Foods";100,69;15;31
2023-10-11;"Store 6";"Electronics";"Panasonic";545,3;2;53
2023-05-27;"Store 6";"Electronics";"LG";729,98;1;26
2023-05-27;"Store 2";"Sports";"Under Armour";269,52;4;40
2023-01-02;"Store 2";"Grocery";"Walmart";82,37;11;31
2023-08-02;"Store 5";"Toys";"Mattel";201,43;4;44
2023-08-15;"Store 10";"Furniture";"IKEA";393,89;2;36
2023-02-16;"Store 8";"Electronics";"Panasonic";708,44;3;47
2023-08-25;"Store 8";"Grocery";"Trader Joe's";27,7;5;30
2023-04-28;"Store 4";"Furniture";"Wayfair";651,16;1;25
2023-02-24;"Store 10";"Clothing";"H&M";328,45;9;38
2023-12-14;"Store 10";"Grocery";"Costco";52,46;19;44
2023-04-23;"Store 7";"Grocery";"Target";109,58;5;30
2023-02-11;"Store 9";"Grocery";"Walmart";60,38;5;58
2023-04-20;"Store 7";"Toys";"Hasbro";119,83;7;23
2023-11-07;"Store 2";"Toys";"Hasbro";268,1;7;32
2023-10-30;"Store 4";"Electronics";"LG";622,51;3;42
2023-06-12;"Store 9";"Clothing";"H&M";532,24;4;47
2023-12-01;"Store 2";"Furniture";"West Elm";751,96;2;53
2023-11-01;"Store 7";"Toys";"LEGO";140,81;2;56
2023-06-26;"Store 1";"Toys";"Hasbro";207,7;1;33
2023-10-09;"Store 4";"Sports";"Spalding";184,65;1;34
2023-04-09;"Store 2";"Furniture";"Ashley";620,42;2;25
2023-03-05;"Store 8";"Clothing";"Zara";370,24;3;31
2023-12-11;"Store 4";"Electronics";"Sony";1373,93;2;41
2023-04-17;"Store 4";"Clothing";"H&M";376,44;1;31
2023-03-12;"Store 9";"Clothing";"Adidas";263,12;2;30
2023-12-17;"Store 4";"Electronics";"LG";1390,84;3;55
2023-04-20;"Store 1";"Sports";"Under Armour";217,67;7;41
2023-07-21;"Store 3";"Grocery";"Whole Foods";10;7;32
2023-03-30;"Store 9";"Grocery";"Whole Foods";55,48;10;54
2023-10-01;"Store 7";"Clothing";"H&M";260,11;9;33
2023-05-27;"Store 7";"Clothing";"Puma";295,13;4;32
2023-01-27;"Store 9";"Furniture";"Ashley";743,65;1;46
2023-03-17;"Store 10";"Electronics";"Sony";539,11;1;47
2023-12-12;"Store 5";"Grocery";"Target";33,58;4;30
2023-03-12;"Store 2";"Sports";"Wilson";254,1;5;47
2023-01-29;"Store 4";"Electronics";"Samsung";689,36;2;43
2023-05-30;"Store 1";"Sports";"Spalding";139,31;3;34
2023-07-01;"Store 5";"Sports";"Reebok";283,14;2;38
2023-06-01;"Store 1";"Grocery";"Walmart";45,41;12;18
2023-03-12;"Store 10";"Sports";"Reebok";178,38;4;20
2023-02-14;"Store 6";"Grocery";"Walmart";46,29;15;21
2023-07-10;"Store 3";"Clothing";"Zara";423,92;1;43
2023-08-21;"Store 1";"Grocery";"Costco";56,01;8;34
2023-03-26;"Store 8";"Grocery";"Walmart";67,19;1;44
2023-08-30;"Store 4";"Sports";"Under Armour";200,9;7;27
2023-06-04;"Store 3";"Clothing";"Adidas";174,85;6;40
2023-07-12;"Store 1";"Grocery";"Target";35,39;18;18
2023-10-12;"Store 1";"Grocery";"Whole Foods";30,76;19;30
2023-10-04;"Store 5";"Sports";"Decathlon";251,08;8;22
2023-12-21;"Store 8";"Sports";"Spalding";347,7;5;19
2023-10-06;"Store 1";"Grocery";"Walmart";74,25;15;50
2023-07-07;"Store 10";"Grocery";"Walmart";46,8;9;31
2023-06-23;"Store 1";"Furniture";"Wayfair";338,83;2;40
2023-11-07;"Store 7";"Clothing";"Zara";575,33;5;21
2023-08-08;"Store 4";"Sports";"Reebok";155,62;1;40
2023-10-03;"Store 7";"Electronics";"Apple";809,37;3;44
2023-02-19;"Store 1";"Grocery";"Target";46,98;9;49
2023-09-09;"Store 10";"Grocery";"Target";43,31;8;25
2023-04-06;"Store 2";"Clothing";"Puma";466,91;7;56
2023-09-20;"Store 3";"Toys";"Nintendo";306,51;5;40
2023-07-22;"Store 1";"Clothing";"Zara";154,69;10;42
2023-05-05;"Store 3";"Grocery";"Costco";29,17;20;48
2023-07-04;"Store 10";"Sports";"Spalding";135,69;5;35
2023-11-29;"Store 10";"Furniture";"West Elm";694,47;2;35
2023-07-25;"Store 3";"Clothing";"Zara";428,24;9;39
2023-10-12;"Store 6";"Clothing";"H&M";359,84;9;31
2023-12-01;"Store 2";"Grocery";"Whole Foods";54,25;1;45
2023-05-02;"Store 5";"Electronics";"Sony";949,64;3;39
2023-03-12;"Store 9";"Grocery";"Walmart";29,41;6;18
2023-03-04;"Store 2";"Sports";"Spalding";42,03;2;45
2023-07-27;"Store 10";"Sports";"Reebok";177,57;6;34
2023-06-11;"Store 3";"Grocery";"Target";28;2;44
2023-11-18;"Store 8";"Furniture";"West Elm";799,88;1;23
2023-04-11;"Store 8";"Clothing";"Adidas";113,58;9;26
2023-10-07;"Store 8";"Electronics";"Samsung";721,45;3;37
2023-03-27;"Store 4";"Clothing";"Puma";214,47;8;21
2023-01-21;"Store 10";"Grocery";"Walmart";54,09;1;49
2023-04-02;"Store 4";"Clothing";"Zara";314,61;2;28
2023-05-14;"Store 10";"Toys";"Nintendo";113,86;8;30
2023-08-24;"Store 10";"Sports";"Decathlon";290,69;5;18
2023-05-24;"Store 5";"Clothing";"Adidas";285,82;9;22
2023-10-01;"Store 1";"Clothing";"Puma";409,99;4;41
2023-12-01;"Store 7";"Sports";"Wilson";316,52;2;45
2023-01-23;"Store 1";"Clothing";"Zara";269,22;10;26
2023-04-15;"Store 9";"Sports";"Under Armour";224,75;4;47
2023-05-12;"Store 10";"Grocery";"Walmart";55,74;14;21
2023-11-04;"Store 4";"Furniture";"Ashley";610,1;1;44
2023-06-09;"Store 7";"Clothing";"Zara";35,98;10;27
2023-04-21;"Store 4";"Grocery";"Trader Joe's";77,99;3;23
2023-08-04;"Store 6";"Electronics";"LG";739,26;1;31
2023-07-02;"Store 8";"Clothing";"Nike";580,48;5;28
2023-02-15;"Store 10";"Electronics";"Samsung";1235,16;2;47
2023-03-15;"Store 1";"Grocery";"Walmart";25,68;17;39
2023-07-03;"Store 9";"Electronics";"Samsung";963,9;1;18
2023-11-23;"Store 10";"Toys";"LEGO";236,5;2;20
2023-01-04;"Store 3";"Toys";"Fisher-Price";289,08;3;48
2023-03-28;"Store 7";"Electronics";"LG";737,64;3;43
2023-07-12;"Store 5";"Clothing";"Adidas";429,98;9;56
2023-08-24;"Store 10";"Electronics";"Sony";810,32;3;41
2023-01-14;"Store 3";"Grocery";"Walmart";66,05;16;45
2023-02-22;"Store 9";"Grocery";"Walmart";10;3;43
2023-09-13;"Store 1";"Grocery";"Costco";51,53;3;32
2023-08-14;"Store 10";"Sports";"Under Armour";276,79;6;33
2023-09-25;"Store 1";"Grocery";"Trader Joe's";84,9;19;25
2023-12-09;"Store 5";"Furniture";"West Elm";745,6;1;35
2023-04-29;"Store 3";"Toys";"Mattel";174,36;8;52
2023-02-22;"Store 5";"Grocery";"Trader Joe's";64,75;7;27
2023-02-24;"Store 7";"Clothing";"Zara";281,51;8;32
2023-11-17;"Store 8";"Clothing";"Zara";299,53;10;38
2023-02-05;"Store 7";"Toys";"LEGO";163,4;3;47
